.\datasets\images\4705826062.jpg| A man wearing a gray shirt and backpack eating an ice cream cone while a women in an orange shirt stands next to him .,,,,,,,,,| a man and woman are standing while the man takes bite of an ice cream cone .,,,,,,,,,| A young man is wearing a backpack and enjoying his ice cream cone .,,,,,,,,,| A man with a backpack is eating an ice cream cone .,,,,,,,,,| A male eating an ice cream cone .,,,,,,,,,
.\datasets\images\4705826208.jpg| A woman wearing a black shirt and holding a red plastic cup sits on a bench in front of a Cigar Company while a man wearing sunglasses and black clothing sits in a wood chair next to her .,,,,,,,,,| A woman with a cup and a yawning man are sitting in front of the Cigar Company shop .,,,,,,,,,| A man and a woman resting outside a tobacco store .,,,,,,,,,| Two people are sitting outside of a cigar shop .,,,,,,,,,| two people waiting on the corner .,,,,,,,,,
.\datasets\images\4705913066.jpg| Man in business suit presents slide show to a conference audience .,,,,,,,,,| A man in a suit presents a presentation to woman wearing black .,,,,,,,,,| A man is talking in front of a lady sitting behind a table .,,,,,,,,,| A man is giving a presentation using a projector .,,,,,,,,,| A man in a suit speaking to a seated woman .,,,,,,,,,
.\datasets\images\4706203156.jpg| Young lady wearing a black tank top and some white sunglasses carries a big black backpack and has a cold drink on a sunny day .,,,,,,,,,| A young woman in a black shirt and white sunglasses wearing a backpack is walking with a coffee drink in her hand .,,,,,,,,,| A woman wearing white sunglasses is holding a plastic cup .,,,,,,,,,| A girl in a green tank top is wearing white glasses .,,,,,,,,,| A woman walking and drinking coffee .,,,,,,,,,
.\datasets\images\4707440120.jpg| A blond woman with a fur wrap around her shoulder and a glass of wine in front of her is getting something painted on her arm by a man .,,,,,,,,,| A man is painting a message on a model 's arm during a photo shoot and a glass of wine is sitting on the floor .,,,,,,,,,| There two people in two chairs , one is a lady and the other is a man and the man is look at the lady arm .,,,,,,,,| One man in all black helping with an arm tattoo of a blond woman wearing lingerie and a fur stole .,,,,,,,,,| A woman and a man sit in separate chairs ; the man looks attentively at the women 's arm .,,,,,,,,,
.\datasets\images\4708245188.jpg| A woman dressed in a black shirt is standing at a kitchen sink , washing a cutting board , looking at the camera .,,,,,,,| A woman with long hair and a black shirt washes the dishes .,,,,,,,,,| A hispanic woman is washing her dishes with a sponge .,,,,,,,,,| A woman washes dishes in her kitchen .,,,,,,,,,| a lady in black washing dishes .,,,,,,,,,
.\datasets\images\4708864670.jpg| A couple in bathing suits are holding hands and walking down the beach .,,,,,,,,,| A man in a sombrero and a woman in a blue bikini walking on a beach .,,,,,,,,,| A man wearing a large sombrero walking down the beach with a woman .,,,,,,,,,| A couple walking hand and hand by the waves on the beach .,,,,,,,,,| Couple walking on the beach .,,,,,,,,,
.\datasets\images\470887781.jpg| A group of people are gathered to watch a man speak from a podium about Armenian genocide .,,,,,,,,,| A crowd of people remember the Armenian genocide from 1915 to 1923 .,,,,,,,,,| People gather to hear a speech related to the Armenian Genocide .,,,,,,,,,| There is a man in suit speaking at a podium at a protest march .,,,,,,,,,| A crowd at a rally .,,,,,,,,,
.\datasets\images\470887795.jpg| A little girl in pink watches a young boy drink out of a bottle on a crowded street .,,,,,,,,,| Boy drinking from a green bottle with girl in purple sweater watching .,,,,,,,,,| A girl in a purple sweater watching a boy drink from a green bottle .,,,,,,,,,| a girl in a purple sweater is watching a boy drink from a bottle .,,,,,,,,,| a boy drinks from a glass bottle .,,,,,,,,,
.\datasets\images\4709299672.jpg| Long-haired people dressed in skirts and head pieces have their backs turned while another man in the same outfit is squatting .,,,,,,,,,| Four polynesian dancers dancing in traditional garb 3 facing away and one facing towards .,,,,,,,,,| Two women and a man , dressed in red and white grass skirts , perform a dance .,,,,,,,| Native Americans in decorative dress appear to be celebrating for a cause .,,,,,,,,,| Two girls and one guy dancing with red costumes on .,,,,,,,,,
.\datasets\images\4710517021.jpg| Six people sitting on a street side bench in front of a busy restaurant with covered outdoor seating .,,,,,,,,,| Six people sit on a stone bench outside a restaurant looking in different directions .,,,,,,,,,| A group of people sit on a bench outside of a restaurant .,,,,,,,,,| People sit on a bench in front of a restaurant .,,,,,,,,,| Tourists taking a break from shopping .,,,,,,,,,
.\datasets\images\471106357.jpg| A foreign country street where people are walking and sitting at tables eating taking in the sites .,,,,,,,,,| Several people are gathered on a cobbled city street .,,,,,,,,,| Tourists walk on cobbled streets past restaurant .,,,,,,,,,| People milling around outside a european cafe .,,,,,,,,,| People eating at a outside cafe .,,,,,,,,,
.\datasets\images\4711423549.jpg| A man , talking on a cellphone , bicycles on the sidewalk , passing under a light-post with a hanging flower pot .,,,,,,| Two people are bicycling down the road in front of a tall , yellow and white building .,,,,,,,,| A man on a bicycle riding down the sidewalk and talking on the phone .,,,,,,,,,| Two Bicyclist riding on a street with trees and high rises .,,,,,,,,,| Two people riding their bicycles down an empty road .,,,,,,,,,
.\datasets\images\4712411908.jpg| A lady in black pants , white t-shirt with red writing across breast , doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere .,,,,,,,| A woman with dark hair , a white shirt , and black pants is stretching on a round platform .,,,,,,,| A girl is standing on one leg on top of a globe shaped structure .,,,,,,,,,| A girl in a white shirt does a yoga move atop a statue .,,,,,,,,,| A woman doing yoga outdoors .,,,,,,,,,
.\datasets\images\4712565535.jpg| three people in casual clothes walk in front of a gray building .,,,,,,,,,| Three people are walking along a nondescript city street .,,,,,,,,,| Three people walking down an urban street .,,,,,,,,,| Three people walk in front of a hotel .,,,,,,,,,| three people , outside , walking .,,,,,,,
.\datasets\images\47136688.jpg| Several uniformed people are standing at attention and one is being crowned by an officer .,,,,,,,,,| A military group in uniform standing together while one of them gets their hat adjusted .,,,,,,,,,| Men in military uniforms standing in formation .,,,,,,,,,| A military man holds a hat above another man .,,,,,,,,,| A group of soldiers in white hats .,,,,,,,,,
.\datasets\images\47136694.jpg| A group of military men in blue and white stand uniforms stand on a red and white floor .,,,,,,,,,| A soldier is leading a pack of soldiers while holding a blue flag in his right hand .,,,,,,,,,| Individuals in military attire congregate beneath a stairwell .,,,,,,,,,| The group of Navy men are gathering guns and flags .,,,,,,,,,| Many men are wearing uniforms with caps .,,,,,,,,,
.\datasets\images\4714264743.jpg| A man with a blue and white backpack and black jeans and jacket walks by a large monument surrounded by a gray fence .,,,,,,,,,| A man in sunglasses , a cap , dark jeans , and a denim jacket walks by an arch .,,,,,,| A man in a denim jacket walks past an ornate stone arch .,,,,,,,,,| Man with a hat on walking in front of an old building .,,,,,,,,,| A man in a brown hat walks in front of stone building .,,,,,,,,,
.\datasets\images\471453231.jpg| Two women are looking very confused trying to put together an item from the box .,,,,,,,,,| Two ladies are sitting on a back deck with a dog in between each other .,,,,,,,,,| Two woman are opening a package as a dog watches them .,,,,,,,,,| Two women unpacking something from a box .,,,,,,,,,| Two women sitting on a deck .,,,,,,,,,
.\datasets\images\4714730332.jpg| Two police officers and one man in civilian clothes are standing on a street .,,,,,,,,,| Two officers are writing a ticket for a man wearing a green shirt .,,,,,,,,,| A driver caught by the police , awaiting his ticket .,,,,,,,,| a London police officer writing a ticket to a man .,,,,,,,,,| A man is getting a ticket from a police officer .,,,,,,,,,
.\datasets\images\4715216920.jpg| A man in blue jeans and a white shirt walks along a dirty street in front of fencing that is covered in posters and graffiti .,,,,,,,,,| A man walking down a dirty street in front of a building that has graffiti and posters on it .,,,,,,,,,| A man wearing a white shirt and jeans is walking by looking at a large advertisement poster .,,,,,,,,,| A man in a white shirt and jeans is walking in front of a graffiti covered wall .,,,,,,,,,| A man walks past weathered posters on urban street .,,,,,,,,,
.\datasets\images\4715587253.jpg| A blond singer is performing as people dance behind her .,,,,,,,,,| Blond Singer performs as spectators dance around her .,,,,,,,,,| Woman with blond-hair singing into a microphone .,,,,,,,,,| A goofy looking woman is singing on stage .,,,,,,,,,| Blond win sunglasses singing .,,,,,,,,,
.\datasets\images\4716175317.jpg| A crowd of people shopping at a street market in an urban area with buildings and a statue in background .,,,,,,,,,| Numerous people are walking down the streets in front of a large , green statue .,,,,,,,,| People carrying shopping bags in a open air market .,,,,,,,,,| People shop at an outdoor fruit market .,,,,,,,,,| People shopping in busy area .,,,,,,,,,
.\datasets\images\471694463.jpg| A woman with a microphone is standing next to a man using an Apple computer .,,,,,,,,,| A woman with a microphone and a man with a laptop stand behind a table .,,,,,,,,,| They prepared to make the announcement .,,,,,,,,,| A man and a woman holding microphones .,,,,,,,,,| A woman about to give a speech .,,,,,,,,,
.\datasets\images\4717481075.jpg| Two Asian women sit on a bench eating lunch while a white woman in a navy shirt walks by and checks out a promotional table .,,,,,,,,,| These young ladies are sitting comfortable discussing their food or talking about the woman .,,,,,,,,,| Two young ladies talking and eating on a public bench .,,,,,,,,,| Two girls are eating on a bench .,,,,,,,,,| two youths eating on a bench .,,,,,,,,,
.\datasets\images\4717496285.jpg| A man and two women are looking over a table spread of packaged foods .,,,,,,,,,| Hungry food fair attendees eye the selections put out on a table .,,,,,,,,,| A man and two women are taste testing a variety of foods .,,,,,,,,,| A group of people taste some food at the market .,,,,,,,,,| a man eating shrimps with two woman companion .,,,,,,,,,
.\datasets\images\4717658442.jpg| Walking down a street with other people some young girls wear unusual costumes reminiscent of the sea and hold signs .,,,,,,,,,| Protesters in costumes carry signs through a paved city street .,,,,,,,,,| a bunch of defenders that want better quality in there town .,,,,,,,,,| People in a street sharing their opinions on oil .,,,,,,,,,| A protest or parade against oil spills .,,,,,,,,,
.\datasets\images\4717966711.jpg| An Asian woman , wearing a light blur jacket , enjoys a skewer outside .,,,,,,,| This young Asian woman munches on some meat on a stick .,,,,,,,,,| An asian woman is eating some sort of meat on a stick .,,,,,,,,,| An Asian woman is eating food with other people .,,,,,,,,,| A woman bites into a chicken skewer .,,,,,,,,,
.\datasets\images\4718049113.jpg| Two young men climb a tree overlooking a rural setting , with one of them out far on a limb and clutching a white helmet .,,,,,,,,| Two men standing on a tree near a large body of water .,,,,,,,,,| Two guys climb a tree for a better view of the water .,,,,,,,,,| Here is a picture of two men sawing down trees .,,,,,,,,,| Two men stand on branches of a leafless tree .,,,,,,,,,
.\datasets\images\4718145266.jpg| A group of people stand around a table of food while two people serve themselves .,,,,,,,,,| Multiple people are at a street fair and they are stopping to look at food,,,,,,,,,| A group of people on a street looking at a catered assortment of food .,,,,,,,,,| People gathered around a table of food at an outdoors gathering .,,,,,,,,,| A group of people surrounding a food station,,,,,,,,,
.\datasets\images\4718146904.jpg| Two pastry chefs making pastry and a senior citizen purchasing pastry she has been shopping already .,,,,,,,,,| An elderly woman in a white sweater has stopped to look at some pastries from a man and a woman .,,,,,,,,,| A man selling donuts to a customer during a world exhibition event held in the city of Angeles,,,,,,,,,| An elderly man is working to sell bread to an elderly woman .,,,,,,,,,| People serving food to an elderly shopper .,,,,,,,,,
.\datasets\images\4718819826.jpg| A boy wearing a hat with a feather in it walks on the street while a number of people are in the background .,,,,,,,,,| Young boy wearing a brown , long shawl and black hat , with a feather in it , walking in the street .,,,,,,| Spectators watch a young boy dressed in traditional clothing while walking down a road .,,,,,,,,,| A young boy is dressed on a brown cape and a hat with a yellow feather .,,,,,,,,,| Little boy in a brown cape playing a musical instrument .,,,,,,,,,
.\datasets\images\4719086173.jpg| Firefighters walk down a street with a red tape strung across the area .,,,,,,,,,| A group of firemen move about in a restricted area .,,,,,,,,,| Firefighters in black suits walking in Chicago .,,,,,,,,,| Firemen walk on a street next to a building .,,,,,,,,,| A group of firemen leaving a fire scene .,,,,,,,,,
.\datasets\images\4720666564.jpg| A street of brown stone buildings behind a black fence with a banner reading "" dick bruna huis "" on them .",,,,,,,,,| A red brick building on a street with very few people and a bicycle next to the door .,,,,,,,,,| A brick covered road is outside of a large tan building with a cm studio sign .,,,,,,,,,| Blue sky with fluffy white clouds over a brick building .,,,,,,,,,| A view of a street lined with large , clean buildings .,,,,,,,,
.\datasets\images\4720749611.jpg| A woman with a black purse and floral print blouse talks on her cellphone outside a city building while a man wearing shorts , muscle shirt and sneakers talks on his cellphone standing in the background behind her .,,,,,,,,| Short dark hair woman with a black phone is on the phone on the sidewalk .,,,,,,,,,| A woman in a floral print blouse talks on her cellphone on the sidewalk .,,,,,,,,,| A woman is standing outside of a building talking on her cellphone .,,,,,,,,,| Two adults on cellphones downtown .,,,,,,,,,
.\datasets\images\4721642270.jpg| A woman in a brown dress is standing amongst a lot of clothes .,,,,,,,,,| A lady is standing looking at all the clothes on the ground .,,,,,,,,,| A woman is standing near lines of clothing by the seaside .,,,,,,,,,| A woman hanging laundry to dry outdoors near the ocean .,,,,,,,,,| An African-American woman is gathering clothes .,,,,,,,,,
.\datasets\images\4722126574.jpg| A car in the process of flipping in the street of a small town .,,,,,,,,,| A car is on two wheels , people are watching and taking photos .,,,,,,,,| Onlookers watch as a subcompact car takes a turn on two wheels .,,,,,,,,,| My , my let 's watch as the white and red car tips over .,,,,,,,,| A small car drives on two wheels on a village street .,,,,,,,,,
.\datasets\images\472298482.jpg| Outlines of people looking into glass cases that are lining the walkway .,,,,,,,,,| Silhouettes of people in dark place,,,,,,,,,| People are walking through a mall .,,,,,,,,,| People in a dark subway tunnel .,,,,,,,,,| the mall is full of shoppers .,,,,,,,,,
.\datasets\images\4724702832.jpg| A young male wearing a white shirt with a character outlined very darkly .,,,,,,,,,| A man in jeans and a white shirt is walking down the street,,,,,,,,,| A black man in a white shirt walks down the sidewalk .,,,,,,,,,| Man shirt and jeans walking in a park .,,,,,,,,,| A young guy walking down the walkway .,,,,,,,,,
.\datasets\images\4725006515.jpg| Two people are shopping in a supermarket with international flags above their heads .,,,,,,,,,| A man in a collared shirt and a woman in a dress shopping in a supermarket .,,,,,,,,,| A person dressed in a black jacket holding a white bag .,,,,,,,,,| A couple is shopping at an indoor market .,,,,,,,,,| Asian people standing in a marketplace .,,,,,,,,,
.\datasets\images\4725046541.jpg| An older lady wearing glasses is sitting on a bench beside a tree .,,,,,,,,,| An elderly woman sits on a park bench under the shade of a tree .,,,,,,,,,| An old woman in a blue sweater and black dress sits on a bench .,,,,,,,,,| A woman in a blue sweater is sitting on a bench next to a tree .,,,,,,,,,| An elderly woman sitting on a bench .,,,,,,,,,
.\datasets\images\4725687806.jpg| Shoppers walking down an isle of a grocery store .,,,,,,,,,| A few people walking through the grocery store .,,,,,,,,,| People trying to do shopping in a small town .,,,,,,,,,| People walking around in a store shopping .,,,,,,,,,| People are in a grocery store .,,,,,,,,,
.\datasets\images\4725689830.jpg| a fruit stand located inside a store that people are browsing,,,,,,,,,| People shop for produce among many baskets of fresh fruit .,,,,,,,,,| There are a variety of produce goods at a market .,,,,,,,,,| People shop for goods at a fruit stand .,,,,,,,,,| Two women sell fruit in a market .,,,,,,,,,
.\datasets\images\4726120193.jpg| A group of people are standing ans sitting in the dirt next to some trees and bicycles .,,,,,,,,,| A small group of people under a tree with a white pick-up truck in the background .,,,,,,,,,| Here is a picture of young people hanging out near a store and socializing .,,,,,,,,,| A policeman is on horseback nearby not looking at the men on the corner .,,,,,,,,,| Five people are gathered in a parking lot under a tree .,,,,,,,,,
.\datasets\images\4726652809.jpg| A woman in a purple dress talks on her cellphone and a man reads a book as a two-story bus passes by outside their window .,,,,,,,,,| People sitting on the open , top level of a blue and red bus and passing in front of a window .,,,,,,,,| Tourists riding a double decker bus with people watching them from an office window .,,,,,,,,,| A diverse group of passengers ride a tour bus down the street .,,,,,,,,,| tourists on the top level of a tour bus .,,,,,,,,,
.\datasets\images\4726678447.jpg| A man in a white hat and white shirt with a black shoulder bag walking down a busy walkway,,,,,,,,,| A man wearing a white hat and a white long-sleeve is walking .,,,,,,,,,| Many people with umbrellas are walking in the rain .,,,,,,,,,| An asian man walking down the street in the rain .,,,,,,,,,| Man with backpack walks through a crowded park .,,,,,,,,,
.\datasets\images\4726725769.jpg| A man in black hugging a girl in white with red flowers next to them .,,,,,,,,,| Man and woman hugging in the park in the shadows .,,,,,,,,,| A man and a woman share a sweet embrace .,,,,,,,,,| A couple hugging each other in public .,,,,,,,,,| A couple embraces on a busy street .,,,,,,,,,
.\datasets\images\4727473684.jpg| A gray-haired man with glasses and wearing a striped shirt shops for fruit,,,,,,,,,| An old man is trying to decide what type of fruit to buy today .,,,,,,,,,| An older , gray-haired gentleman is shopping for produce .,,,,,,,,| Person wearing stripey shirt buying fruit in a store,,,,,,,,,| An elderly woman is standing before produce .,,,,,,,,,
.\datasets\images\4727533832.jpg| A person in a blue shirt picks something up off of the ground in front of a graffiti covered wall .,,,,,,,,,| A man lays down rugs in front of a wall covered in graffiti .,,,,,,,,,| A man is bending down to look at something on the sidewalk .,,,,,,,,,| A man laying down black material on the street .,,,,,,,,,| A person is placing car mats on the ground .,,,,,,,,,
.\datasets\images\4728172600.jpg| A man in a black shirt is looking over to the left while in a crowd .,,,,,,,,,| A black guy with dreadlocks is dancing along with other people .,,,,,,,,,| An African-American man wearing a blank tank top is dancing .,,,,,,,,,| A young man with dreadlocks flexes his muscles .,,,,,,,,,| a black man in a black shirt flexing his arms .,,,,,,,,,
.\datasets\images\472860064.jpg| a gray dog jumps in the air to catch a Frisbee in a grassy park,,,,,,,,,| A black dog in front of a tree jumping towards a red Frisbee .,,,,,,,,,| A shaggy dog jumps outside in the grass .,,,,,,,,,| The black dog is jumping up in the air .,,,,,,,,,| A dog jumps through the grass .,,,,,,,,,
.\datasets\images\4729528844.jpg| A curly-haired man wearing a long-sleeved gray shirt is sitting bent over and reading a book .,,,,,,,,,| A young man sits with his elbows on his legs while he reads a book .,,,,,,,,,| A man is hunched over reading a book .,,,,,,,,,| A man becomes engulfed in his book .,,,,,,,,,| A man is sitting reading a book .,,,,,,,,,
.\datasets\images\4729531793.jpg| Three men chat while sitting and standing on top of a military tank .,,,,,,,,,| Three men rest on the turret of a tank .,,,,,,,,,| Three men sit on top of a green tank .,,,,,,,,,| Three men sit atop a tank turret .,,,,,,,,,| Men sitting on an army tank .,,,,,,,,,
.\datasets\images\4729870194.jpg| Men fishing on a village pier near downtown .,,,,,,,,,| A man in a hat fishing along a pier .,,,,,,,,,| There is a man fishing on a bridge .,,,,,,,,,| Man in hat fishing with large rod .,,,,,,,,,| People fishing off a pier .,,,,,,,,,
.\datasets\images\4730076543.jpg| A man and a woman are standing at the side of an inflatable climbing structure .,,,,,,,,,| Two people stand next to an inflatable obstacle course with hand holds .,,,,,,,,,| Two people are standing around in front of an inflated blob machine .,,,,,,,,,| Two people standing outside next to blow up toys and dumpsters .,,,,,,,,,| Two people are looking at an inflatable climbing wall .,,,,,,,,,
.\datasets\images\4730135526.jpg| A crowd of protesters in the street holding up peace signs an holding signs saying "" stop killing in Iran . """,,,,,,,,,| A group of people protesting with signs saying ," "" stop killing in Iran . """,,,,,,,,| Protesters are holding signs that say stop killing in Iran .,,,,,,,,,| Protesters are demonstrating against violence in Iran .,,,,,,,,,| Young protesters outside holding signs .,,,,,,,,,
.\datasets\images\4730167124.jpg| A man painted orange in orange pants is standing with a person painted red with black and gray wings .,,,,,,,,,| Two colorfully decorated people , one shirtless , are pictured in front of a vibrant blue background .,,,,,,,| Two men with their bodies , clothes , and hair dyed stand performing .,,,,,,,| They are dancing in the streets topless .,,,,,,,,,| People with body paint dancing .,,,,,,,,,
.\datasets\images\4730838642.jpg| A woman bartender standing behind a bar with a hanging "" Holland "" sign overhead .",,,,,,,,,| A bartender stands in front of a large wine collection .,,,,,,,,,| A woman stands behind a bar serving drinks .,,,,,,,,,| A woman is working as a bartender .,,,,,,,,,| A woman is in a liquor store .,,,,,,,,,
.\datasets\images\4732026053.jpg| A quartet of male musicians , dressed simply in street clothes , play a tune in front of a store window .,,,,,,,| Four musicians performing on the sidewalk in front of a business .,,,,,,,,,| 4 members of a band are playing together outside on a sidewalk .,,,,,,,,,| A street band consisting of four men perform on the sidewalk .,,,,,,,,,| Four men in a local band performing on the street .,,,,,,,,,
.\datasets\images\47325915.jpg| A rock band is performing in front of a crowd .,,,,,,,,,| A all male group playing a song on a stage .,,,,,,,,,| A four piece rock band takes the stage .,,,,,,,,,| A concert stage with four musicians .,,,,,,,,,| A band is playing music on stage .,,,,,,,,,
.\datasets\images\4733768667.jpg| A man in black leather pants is holding something in his hand over the water , while standing on a bridge .,,,,,,,,| A man standing in front of a gate wearing black pants and a red shirt .,,,,,,,,,| An African American man is standing on a bridge wearing a pink shirt .,,,,,,,,,| The man wearing the red shirt is looking over the walkway .,,,,,,,,,| A man on a bridge holds a blue object over the rail .,,,,,,,,,
.\datasets\images\4734146340.jpg| A man in an orange ball cap , sunglasses and orange reflector jacket holding a pole standing next to another man in a striped shirt and glasses .,,,,,,,,| A man with a orange hat holding a stick is talking to a man wearing sunglasses and wearing a striped shirt .,,,,,,,,,| An older man in safety orange holds a piece of wood next to another older man with gray hair .,,,,,,,,,| A male with sunglasses is out supporting his cause .,,,,,,,,,| An old man holding a large stick .,,,,,,,,,
.\datasets\images\473424713.jpg| A group of people sit and stare at computer terminals in a large , slender room .,,,,,,,,| A room full of people are sitting three at a work area working on computers .,,,,,,,,,| Aerial view of a computer lab or library with several users on a computer .,,,,,,,,,| Students are working on their computers in a vertical length room .,,,,,,,,,| A group of people working on computers in a large rectangle room .,,,,,,,,,
.\datasets\images\4734535318.jpg| A woman with tattoos and a bookbag walking through the forest .,,,,,,,,,| A tattooed woman carries her belongings in a green backpack .,,,,,,,,,| A woman standing near a log while she 's wearing a backpack .,,,,,,,,,| A lady lugging a bag full of clothes in a forest .,,,,,,,,,| A woman carries a backpack and teal jacket .,,,,,,,,,
.\datasets\images\4734535884.jpg| A man and a woman are sitting at a table outside , next to a small flower garden .,,,,,,,,| The man in the white shirt is sitting on a chair that is by the yellow flowers .,,,,,,,,,| A man in a white shirt sits across from a woman at an outdoor table .,,,,,,,,,| Two people are sitting outside the restaurant talking .,,,,,,,,,| A couple at an outside cafe .,,,,,,,,,
.\datasets\images\473482566.jpg| A tall man in a business suit demonstrating culinary skills by pouring a white fluid into a pot .,,,,,,,,,| A man in a suit displaying food that he is stretching from above his head down to the pot .,,,,,,,,,| A well dressed man stretching food from a pot in a restaurant setting .,,,,,,,,,| A man wearing a suit stretching something from a pot high in the air .,,,,,,,,,| A man in a suit with a pot in his hand .,,,,,,,,,
.\datasets\images\4735812382.jpg| A woman wearing a wedding gown and holding a flower is standing on the brick sidewalk .,,,,,,,,,| The long-haired bride is holding a small bouquet as cars drive by .,,,,,,,,,| The woman in the bridal dress is standing on the brick walkway .,,,,,,,,,| A bride stands on the curb looking down the road .,,,,,,,,,| A woman leaving a wedding .,,,,,,,,,
.\datasets\images\4735873109.jpg| A man in a yellow shirt and jeans is smiling while running through an outdoor water fountain .,,,,,,,,,| A man in a yellow t-shirt runs through a series of decorative fountains .,,,,,,,,,| A man in a yellow and blue jeans is running through water .,,,,,,,,,| man in yellow shirt running through water fountain .,,,,,,,,,| A young man is playing in the fountain .,,,,,,,,,
.\datasets\images\4735982439.jpg| A large African American woman is wearing a green shirt sitting on a bench at the bus stop , while a small woman wearing a rust colored coat is sitting on the other side of the bench .,,,,,,,,| An enormous black woman sits at a bus stop beside an elderly woman of east-Asian descent .,,,,,,,,,| A large lady and an elderly lady are waiting at a bus stop .,,,,,,,,,| A large man is sitting on a bench next to a Subway sign .,,,,,,,,,| Two ladies sitting on a city bus bench .,,,,,,,,,
.\datasets\images\4736181045.jpg| A man and a woman are jumping in midair and holding hands , a cloudy sky in the background .,,,,,,,,| Excited couple jump as high as they can while they enjoy the view of the mountains .,,,,,,,,,| Here 's an interesting shot of a couple captured seemingly in midair !,,,,,,,,,| A man and a woman jumping with a lake in the background .,,,,,,,,,| A couple jumping in front of a scenic backdrop .,,,,,,,,,
.\datasets\images\4736291991.jpg| A man stretches out on a blanket in a small field , near a very busy road .,,,,,,,,| Young man in blue jeans catching sun rays in the park on his lunch hour .,,,,,,,,,| A shirtless man laying on a towel outside on a sunny day .,,,,,,,,,| Shirtless man laying on a towel in the grass .,,,,,,,,,| A man is lying in the grass .,,,,,,,,,
.\datasets\images\4736387517.jpg| A man in a gray top sitting with his back on a gray wall sitting on the ground with his eyes closed .,,,,,,,,,| A man , in black tight pants , sits down leaning against the wall of a white building .,,,,,,,| A man sits outside on the stone slabs and against a cement wall .,,,,,,,,,| A man sits on a sidewalk while leaning up against a building .,,,,,,,,,| A man is sitting alone so sad .,,,,,,,,,
.\datasets\images\4738025604.jpg| A beautiful blond lady dressed in white and carrying a black purse is walking away from a black car and past a sign in a foreign language .,,,,,,,,,| A slender , blond-haired woman in a low-cut white shirt walks by a menu with items written in a foreign language .,,,,,,,,| A blond woman , wearing a white shirt , walks past a sign advertising food and drinks .,,,,,,,| A woman wearing a white dress walking by an Eastern European sign .,,,,,,,,,| female arriving at a scene possibly at a mall .,,,,,,,,,
.\datasets\images\4738942164.jpg| A group of people taking pictures and video while one onlooker has bright blue hair with a tan headband .,,,,,,,,,| A girl with blue hair and a blue shirt is standing near a group of people .,,,,,,,,,| A person with long blue hair standing behind a large crowd of people .,,,,,,,,,| The woman with blue hair has a green scarf tied around her head .,,,,,,,,,| Woman with blue hair at a large gathering .,,,,,,,,,
.\datasets\images\4739632460.jpg| Two workers , one in a ditch and one standing on the ground , are working in front of a house .,,,,,,,| Several construction workers with orange safety vests are digging into the ground .,,,,,,,,,| A man in a reflective vest stands in a hole in the ground .,,,,,,,,,| A black man in a reflective vest standing in a dirt hole .,,,,,,,,,| A man working in the ground in the dirt looking away .,,,,,,,,,
.\datasets\images\4740349041.jpg| A police offer wearing sunglasses stands in a crowd of other officers with his arms crossed .,,,,,,,,,| Three policemen all looking in different directions wearing full gear .,,,,,,,,,| A policeman in sunglasses and uniform with other policemen .,,,,,,,,,| A police officer with sunglasses on and his arms folded .,,,,,,,,,| A police officer is standing with his arms crossed .,,,,,,,,,
.\datasets\images\4740643779.jpg| A man dressed in yellow and black is performing a magic trick at a marina .,,,,,,,,,| A man trying to do some promotions for a new product in town .,,,,,,,,,| A man wearing a microphone headset and holding a red napkin .,,,,,,,,,| Male magician doing a trick in front of an audience .,,,,,,,,,| a man talking as he holds a red cloth .,,,,,,,,,
.\datasets\images\4741494498.jpg| Rodeo rider , hoping to hold on to the bucking bronco for the required eight seconds .,,,,,,,,| A man in a blue uniform tries to stay on the back of a bucking horse in a rodeo .,,,,,,,,,| A cowboy riding a bucking horse with the letters CKI marked on its backside .,,,,,,,,,| A rodeo cowboy is riding a rambunctious horse .,,,,,,,,,| A cowboy riding a bucking horse .,,,,,,,,,
.\datasets\images\4742703949.jpg| A man and woman are sitting at a table with a Jenga game in front of them and a few beer bottles .,,,,,,,,,| A young couple are at the beginning of playing Jenga on a living room coffee table .,,,,,,,,,| A male and a female sitting in a living room playing Jenga .,,,,,,,,,| A couple playing Jenga and drinking in the living room .,,,,,,,,,| one girl and boy having beer party at home,,,,,,,,,
.\datasets\images\4742826670.jpg| A man sitting on a bus with another man in the row behind him .,,,,,,,,,| A man wearing a baseball hat using public transportation .,,,,,,,,,| A black and white elderly gentlemen riding an am-track .,,,,,,,,,| A black man , wearing a cap , is sitting in a bus .,,,,,,,| Four people are sitting on a bus .,,,,,,,,,
.\datasets\images\4743795506.jpg| A man in a white t-shirt stands at a podium giving a speech while another man in a red polo shirt stand behind him .,,,,,,,,,| A young man in a t-shirt is speaking at a podium while another young man stands by .,,,,,,,,,| A man is standing at a podium with a microphone in front of his face .,,,,,,,,,| The man in the white T-shirt is speaking at a podium .,,,,,,,,,| A man is standing behind a podium .,,,,,,,,,
.\datasets\images\4744046556.jpg| A man in a white shirt and a man in an orange shirt and red turban are looking at things under microscopes .,,,,,,,,,| Two men sitting at a counter looking into magnifying glasses at the same time .,,,,,,,,,| Two men look through microscopes in a lab with chemicals and petri dishes .,,,,,,,,,| Two men in a laboratory are peering through microscopes to observe slides .,,,,,,,,,| Two students observing things in a microscope in a student lab .,,,,,,,,,
